post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score,hashtags
6419,Instagram,text,5/16/2023 22:15,1671,351,233,Tuesday,positive,No
6420,Facebook,video,1/1/2023 6:00,4755,388,1022,Sunday,neutral,Yes
6421,Facebook,poll,9/10/2023 13:45,4955,456,1010,Sunday,negative,No
6422,Facebook,text,5/3/2023 12:30,3146,182,58,Wednesday,positive,Yes
6423,Facebook,image,8/17/2023 14:45,1761,524,710,Thursday,positive,Yes
6424,Twitter,text,12/8/2023 2:15,1829,82,148,Friday,negative,Yes
6425,Facebook,text,7/6/2023 7:00,1938,424,332,Thursday,neutral,Yes
6426,Twitter,image,11/16/2023 0:45,650,68,58,Thursday,negative,Yes
6427,Instagram,video,4/10/2023 0:00,3484,269,522,Monday,neutral,No
6428,Facebook,carousel,10/5/2023 6:30,2406,104,455,Thursday,negative,No
6429,Instagram,text,7/12/2023 0:00,1700,200,105,Wednesday,negative,Yes
6430,Twitter,video,6/15/2023 3:15,194,18,160,Thursday,positive,Yes
6431,Instagram,poll,3/7/2023 19:15,2855,128,545,Tuesday,positive,No
6432,Facebook,video,1/4/2023 18:30,3136,24,398,Wednesday,neutral,No
6433,Twitter,video,10/27/2023 23:45,734,63,511,Friday,neutral,No
6434,Facebook,video,7/26/2023 20:15,5024,400,337,Wednesday,positive,Yes
6435,Facebook,video,2/23/2023 17:15,1721,177,397,Thursday,positive,No
6436,Instagram,carousel,7/12/2023 17:45,53,195,930,Wednesday,positive,Yes
6437,Instagram,image,9/20/2023 6:00,3625,277,370,Wednesday,positive,Yes
6438,Facebook,poll,8/8/2023 17:45,4652,103,1065,Tuesday,negative,Yes
6439,Facebook,video,2/23/2023 17:15,1617,139,339,Thursday,positive,Yes
6440,Twitter,video,11/12/2023 17:30,1448,64,73,Sunday,positive,Yes
6441,Instagram,video,4/10/2023 0:00,3175,311,573,Monday,neutral,Yes
6442,Facebook,carousel,5/14/2023 0:45,3916,366,760,Sunday,neutral,Yes
6443,Instagram,carousel,1/1/2023 20:00,5400,154,350,Sunday,positive,No
6444,Twitter,image,11/16/2023 0:45,997,86,130,Thursday,negative,Yes
6445,Twitter,text,11/20/2023 2:00,1615,178,188,Monday,positive,Yes
6446,Facebook,carousel,10/5/2023 6:30,2340,81,608,Thursday,negative,Yes
6447,Facebook,video,7/26/2023 20:15,5090,480,443,Wednesday,positive,No
6448,Instagram,carousel,8/4/2023 12:45,267,211,993,Friday,negative,Yes
6449,Instagram,text,7/12/2023 0:00,2224,159,161,Wednesday,negative,Yes
6450,Twitter,carousel,3/31/2023 16:00,2309,125,115,Friday,positive,Yes
6451,Facebook,video,7/26/2023 20:15,4023,564,384,Wednesday,positive,No
6452,Facebook,carousel,4/23/2023 8:15,1679,331,32,Sunday,negative,No
6453,Twitter,video,6/15/2023 3:15,1096,39,101,Thursday,positive,Yes
6454,Facebook,carousel,4/23/2023 8:15,1870,371,168,Sunday,negative,Yes
6455,Instagram,text,10/6/2023 10:00,2908,179,193,Friday,positive,No
6456,Instagram,image,1/21/2023 1:00,4310,363,850,Saturday,negative,Yes
6457,Facebook,text,1/3/2023 3:00,2760,23,340,Tuesday,positive,Yes
6458,Twitter,image,4/17/2023 15:00,684,195,394,Monday,neutral,Yes
6459,Twitter,image,2/10/2023 13:00,2637,125,4,Friday,neutral,Yes
6460,Facebook,carousel,5/14/2023 0:45,3567,432,765,Sunday,neutral,Yes
6461,Instagram,carousel,5/19/2023 4:30,5056,364,1065,Friday,positive,Yes
6462,Instagram,image,1/21/2023 1:00,4385,329,777,Saturday,negative,No
6463,Facebook,carousel,2/3/2023 0:30,4399,201,704,Friday,positive,No
6464,Facebook,carousel,10/3/2023 19:00,1329,239,351,Tuesday,negative,Yes
6465,Twitter,poll,5/2/2023 0:30,2197,205,329,Tuesday,positive,No
6466,Facebook,poll,3/1/2023 8:00,1408,514,545,Wednesday,neutral,Yes
6467,Twitter,poll,5/17/2023 0:15,888,108,751,Wednesday,positive,Yes
6468,Instagram,carousel,7/12/2023 17:45,595,308,928,Wednesday,positive,Yes
6469,Twitter,carousel,5/11/2023 11:00,2170,107,409,Thursday,neutral,No
6470,Instagram,carousel,5/19/2023 4:30,4744,366,1104,Friday,positive,No
6471,Instagram,video,11/23/2023 2:00,5626,289,781,Thursday,negative,No
6472,Instagram,carousel,8/4/2023 12:45,285,311,780,Friday,negative,No
6473,Twitter,video,10/27/2023 23:45,304,78,383,Friday,neutral,Yes
6474,Twitter,carousel,7/5/2023 18:15,2851,99,165,Wednesday,positive,No
6475,Instagram,video,11/23/2023 2:00,4388,214,762,Thursday,negative,No
6476,Facebook,poll,8/8/2023 17:45,3903,12,1088,Tuesday,negative,No
6477,Facebook,video,5/11/2023 0:30,4772,71,142,Thursday,neutral,Yes
6478,Facebook,text,6/25/2023 15:15,327,353,208,Sunday,positive,Yes
6479,Twitter,carousel,1/30/2023 13:30,2610,57,373,Monday,positive,Yes
6480,Instagram,video,7/13/2023 9:15,3533,254,423,Thursday,neutral,Yes
6481,Facebook,carousel,10/3/2023 19:00,1961,315,435,Tuesday,negative,Yes
6482,Instagram,text,10/6/2023 10:00,3127,192,126,Friday,positive,Yes
6483,Twitter,carousel,12/27/2023 11:30,833,205,422,Wednesday,positive,Yes
6484,Facebook,text,6/25/2023 15:15,32,323,285,Sunday,positive,Yes
6485,Twitter,poll,2/9/2023 15:30,2511,183,85,Thursday,positive,Yes
6486,Instagram,image,7/1/2023 14:45,4481,210,167,Saturday,positive,Yes
6487,Instagram,poll,3/19/2023 4:00,2610,152,185,Sunday,negative,No
6488,Twitter,carousel,5/3/2023 8:00,2292,185,227,Wednesday,positive,Yes
6489,Facebook,text,1/3/2023 3:00,1664,25,241,Tuesday,positive,Yes
6490,Twitter,video,6/15/2023 3:15,490,91,179,Thursday,positive,No
6491,Instagram,carousel,8/4/2023 12:45,135,313,788,Friday,negative,Yes
6492,Facebook,text,7/18/2023 22:00,2222,28,915,Tuesday,positive,Yes
6493,Instagram,text,7/27/2023 19:15,2333,49,167,Thursday,neutral,Yes
6494,Instagram,poll,3/19/2023 4:00,2130,140,173,Sunday,negative,Yes
6495,Facebook,text,7/18/2023 22:00,3676,122,708,Tuesday,positive,No
6496,Twitter,carousel,5/11/2023 11:00,2850,188,258,Thursday,neutral,Yes
6497,Instagram,carousel,7/12/2023 17:45,606,320,873,Wednesday,positive,Yes
6498,Twitter,text,8/5/2023 8:45,744,185,203,Saturday,positive,Yes
6499,Facebook,video,3/22/2023 3:15,5170,278,155,Wednesday,negative,Yes
6500,Facebook,image,2/2/2023 16:00,210,112,215,Thursday,positive,No
6501,Facebook,video,1/1/2023 6:00,4777,479,1031,Sunday,neutral,Yes
6502,Instagram,carousel,5/19/2023 4:30,5083,344,940,Friday,positive,Yes
6503,Facebook,text,1/3/2023 3:00,2245,4,326,Tuesday,positive,Yes
6504,Instagram,image,9/20/2023 6:00,2711,285,372,Wednesday,positive,Yes
6505,Twitter,text,2/14/2023 18:00,2283,81,249,Tuesday,positive,Yes
6506,Facebook,video,4/8/2023 19:15,5212,519,23,Saturday,positive,No
6507,Instagram,carousel,1/1/2023 20:00,4974,63,392,Sunday,positive,No
6508,Instagram,text,10/6/2023 10:00,2809,245,21,Friday,positive,No
6509,Facebook,carousel,5/14/2023 0:45,3567,471,744,Sunday,neutral,No
6510,Facebook,poll,9/10/2023 13:45,5416,362,900,Sunday,negative,No
6511,Instagram,video,7/13/2023 9:15,4974,128,546,Thursday,neutral,Yes
6512,Instagram,poll,1/19/2023 7:15,3173,12,273,Thursday,positive,No
6513,Facebook,text,1/3/2023 3:00,1653,118,303,Tuesday,positive,No
6514,Facebook,image,1/7/2023 10:30,376,60,754,Saturday,negative,No
6515,Facebook,carousel,1/9/2023 20:00,914,331,248,Monday,positive,Yes
6516,Twitter,video,6/15/2023 3:15,645,47,143,Thursday,positive,Yes
6517,Facebook,poll,3/1/2023 8:00,1879,533,426,Wednesday,neutral,No
6518,Facebook,carousel,10/3/2023 19:00,1657,276,381,Tuesday,negative,No
6519,Instagram,carousel,1/1/2023 20:00,4439,166,348,Sunday,positive,No
6520,Twitter,poll,5/2/2023 6:15,593,174,1,Tuesday,neutral,Yes
6521,Twitter,carousel,5/11/2023 11:00,1830,148,369,Thursday,neutral,Yes
6522,Instagram,poll,1/19/2023 7:15,2247,88,543,Thursday,positive,Yes
6523,Twitter,text,7/23/2023 5:45,488,131,284,Sunday,neutral,No
6524,Facebook,text,5/3/2023 12:30,3118,302,160,Wednesday,positive,Yes
6525,Twitter,text,9/30/2023 10:30,2025,130,136,Saturday,positive,Yes
6526,Twitter,poll,2/9/2023 15:30,2052,117,2,Thursday,positive,No
6527,Facebook,video,12/27/2023 4:00,2375,63,744,Wednesday,neutral,Yes
6528,Instagram,text,7/27/2023 19:15,1550,125,135,Thursday,neutral,No
6529,Twitter,carousel,1/30/2023 13:30,2076,77,289,Monday,positive,Yes
6530,Facebook,text,6/12/2023 9:30,2890,61,958,Monday,negative,No
6531,Facebook,video,4/8/2023 19:15,4619,388,43,Saturday,positive,Yes
6532,Twitter,video,12/1/2023 10:00,3623,177,89,Friday,positive,No
6533,Facebook,video,4/8/2023 19:15,4826,415,137,Saturday,positive,No
6534,Twitter,carousel,1/30/2023 13:30,1857,134,410,Monday,positive,Yes
6535,Instagram,poll,1/19/2023 7:15,3431,30,502,Thursday,positive,Yes
6536,Facebook,text,6/25/2023 15:15,176,320,358,Sunday,positive,Yes
6537,Instagram,video,12/31/2023 22:30,3741,176,671,Sunday,negative,No
6538,Instagram,image,6/6/2023 21:00,4732,372,101,Tuesday,neutral,No
6539,Instagram,image,3/13/2023 23:15,3520,203,135,Monday,negative,Yes
6540,Twitter,carousel,5/3/2023 8:00,4008,202,361,Wednesday,positive,Yes
6541,Instagram,carousel,7/12/2023 17:45,357,275,934,Wednesday,positive,Yes
6542,Twitter,video,9/27/2023 19:00,872,137,208,Wednesday,positive,No
6543,Twitter,video,12/1/2023 10:00,2467,104,206,Friday,positive,No
6544,Facebook,video,4/8/2023 19:15,5445,504,107,Saturday,positive,Yes
6545,Facebook,image,2/2/2023 16:00,622,12,12,Thursday,positive,Yes
6546,Twitter,text,7/23/2023 5:45,1431,136,313,Sunday,neutral,Yes
6547,Twitter,poll,5/2/2023 0:30,2306,182,372,Tuesday,positive,Yes
6548,Facebook,carousel,4/23/2023 8:15,2269,425,116,Sunday,negative,Yes
6549,Twitter,text,10/2/2023 12:15,971,96,403,Monday,positive,Yes
6550,Instagram,carousel,7/12/2023 17:45,237,319,909,Wednesday,positive,Yes
6551,Twitter,image,2/10/2023 13:00,2837,176,105,Friday,neutral,Yes
6552,Twitter,video,12/24/2023 7:45,334,93,59,Sunday,neutral,Yes
6553,Twitter,image,10/14/2023 18:45,417,103,307,Saturday,neutral,Yes
6554,Instagram,video,12/28/2023 16:45,150,430,747,Thursday,negative,Yes
6555,Twitter,poll,5/2/2023 6:15,514,191,63,Tuesday,neutral,No
6556,Instagram,poll,1/19/2023 7:15,3475,7,248,Thursday,positive,No
6557,Instagram,poll,3/7/2023 19:15,1986,116,427,Tuesday,positive,Yes
6558,Instagram,poll,1/19/2023 7:15,3088,13,442,Thursday,positive,Yes
6559,Facebook,text,6/12/2023 9:30,3531,54,919,Monday,negative,No
6560,Twitter,video,6/15/2023 3:15,321,110,22,Thursday,positive,No
6561,Twitter,image,2/10/2023 13:00,2037,159,10,Friday,neutral,Yes
6562,Facebook,video,1/4/2023 18:30,2922,20,391,Wednesday,neutral,Yes
6563,Instagram,text,5/23/2023 22:30,430,57,555,Tuesday,neutral,Yes
6564,Twitter,text,9/30/2023 10:30,2118,144,25,Saturday,positive,Yes
6565,Instagram,video,12/31/2023 22:30,3256,197,810,Sunday,negative,Yes
6566,Instagram,video,4/10/2023 0:00,2998,269,754,Monday,neutral,Yes
6567,Instagram,text,5/16/2023 22:15,3060,388,507,Tuesday,positive,No
6568,Instagram,image,7/1/2023 14:45,4295,163,380,Saturday,positive,Yes
6569,Facebook,carousel,1/9/2023 20:00,1137,301,223,Monday,positive,Yes
6570,Instagram,text,7/6/2023 8:00,4328,56,252,Thursday,negative,Yes
6571,Instagram,poll,7/5/2023 5:15,3240,8,728,Wednesday,positive,Yes
6572,Twitter,carousel,12/27/2023 11:30,1050,158,416,Wednesday,positive,Yes
6573,Instagram,image,1/21/2023 1:00,4922,338,635,Saturday,negative,Yes
6574,Instagram,text,7/6/2023 8:00,3516,68,137,Thursday,negative,No
6575,Twitter,text,8/5/2023 8:45,614,198,128,Saturday,positive,Yes
6576,Twitter,video,5/23/2023 0:30,3331,288,139,Tuesday,positive,No
6577,Instagram,text,10/6/2023 10:00,3729,170,315,Friday,positive,No
6578,Instagram,text,5/23/2023 22:30,217,16,488,Tuesday,neutral,Yes
6579,Instagram,poll,1/19/2023 7:15,2266,128,270,Thursday,positive,Yes
6580,Instagram,carousel,12/13/2023 4:45,4796,188,804,Wednesday,positive,Yes
6581,Twitter,carousel,3/31/2023 16:00,1523,79,143,Friday,positive,No
6582,Twitter,video,10/27/2023 23:45,663,105,416,Friday,neutral,No
6583,Facebook,poll,9/10/2023 13:45,4680,432,924,Sunday,negative,No
6584,Instagram,poll,12/29/2023 12:15,5933,465,372,Friday,positive,Yes
6585,Instagram,poll,7/5/2023 5:15,3111,35,707,Wednesday,positive,No
6586,Facebook,video,2/23/2023 17:15,2309,209,331,Thursday,positive,Yes
6587,Instagram,video,12/6/2023 4:00,4486,169,904,Wednesday,negative,Yes
6588,Instagram,image,1/21/2023 1:00,4632,255,818,Saturday,negative,Yes
6589,Facebook,carousel,1/27/2023 15:45,3428,217,914,Friday,negative,Yes
6590,Instagram,text,5/23/2023 22:30,549,25,413,Tuesday,neutral,No
6591,Instagram,image,7/1/2023 14:45,4117,180,123,Saturday,positive,Yes
6592,Instagram,carousel,8/4/2023 12:45,500,342,877,Friday,negative,Yes
6593,Facebook,carousel,11/11/2023 15:45,522,52,291,Saturday,negative,Yes
6594,Facebook,carousel,10/3/2023 19:00,1264,243,451,Tuesday,negative,No
6595,Instagram,image,6/6/2023 19:30,2299,205,773,Tuesday,negative,No
6596,Twitter,video,5/23/2023 0:30,3852,225,319,Tuesday,positive,Yes
6597,Facebook,text,7/18/2023 22:00,3010,32,866,Tuesday,positive,Yes
6598,Facebook,image,1/7/2023 10:30,657,81,561,Saturday,negative,Yes
6599,Facebook,text,6/12/2023 9:30,2831,100,929,Monday,negative,No
6600,Twitter,poll,5/17/2023 0:15,1130,108,313,Wednesday,positive,Yes
6601,Instagram,poll,3/7/2023 19:15,2754,54,492,Tuesday,positive,Yes
6602,Twitter,carousel,1/30/2023 13:30,2659,95,467,Monday,positive,Yes
6603,Facebook,text,1/3/2023 3:00,2300,53,289,Tuesday,positive,Yes
6604,Twitter,video,12/1/2023 10:00,2764,82,64,Friday,positive,No
6605,Twitter,image,10/14/2023 18:45,287,59,360,Saturday,neutral,Yes
6606,Facebook,carousel,9/15/2023 0:45,3820,445,337,Friday,negative,Yes
6607,Twitter,carousel,5/3/2023 8:00,2653,189,410,Wednesday,positive,Yes
6608,Facebook,carousel,5/5/2023 16:45,1194,239,592,Friday,neutral,Yes
6609,Facebook,image,8/17/2023 14:45,2658,505,553,Thursday,positive,No
6610,Facebook,carousel,10/3/2023 19:00,993,256,417,Tuesday,negative,Yes
6611,Instagram,text,7/6/2023 8:00,3514,101,267,Thursday,negative,No
6612,Instagram,text,5/23/2023 22:30,242,52,620,Tuesday,neutral,No
6613,Instagram,carousel,7/12/2023 17:45,494,270,876,Wednesday,positive,Yes
6614,Facebook,video,7/26/2023 20:15,5271,500,293,Wednesday,positive,Yes
6615,Facebook,video,1/1/2023 6:00,4634,470,1009,Sunday,neutral,Yes
6616,Instagram,image,1/21/2023 1:00,4100,370,710,Saturday,negative,No
6617,Facebook,text,5/3/2023 12:30,2792,248,130,Wednesday,positive,Yes
6618,Facebook,video,7/26/2023 20:15,4758,466,441,Wednesday,positive,Yes
6619,Facebook,image,1/7/2023 10:30,559,113,846,Saturday,negative,Yes
6620,Instagram,image,1/21/2023 1:00,4156,400,914,Saturday,negative,No
6621,Instagram,poll,3/19/2023 4:00,3595,153,254,Sunday,negative,Yes
6622,Twitter,image,2/10/2023 13:00,2419,197,20,Friday,neutral,Yes
6623,Instagram,poll,12/29/2023 12:15,6512,532,128,Friday,positive,Yes
6624,Facebook,image,2/2/2023 16:00,662,104,1,Thursday,positive,Yes
6625,Instagram,text,5/16/2023 22:15,1401,397,423,Tuesday,positive,No
6626,Facebook,carousel,4/23/2023 8:15,1921,395,73,Sunday,negative,Yes
6627,Instagram,image,9/20/2023 6:00,3920,337,303,Wednesday,positive,No
6628,Facebook,video,12/27/2023 4:00,1903,114,687,Wednesday,neutral,No
6629,Twitter,video,11/12/2023 17:30,1533,69,146,Sunday,positive,Yes
6630,Facebook,image,8/17/2023 14:45,1805,512,626,Thursday,positive,No
6631,Facebook,video,1/4/2023 18:30,2805,19,497,Wednesday,neutral,Yes
6632,Facebook,text,1/3/2023 3:00,1330,84,292,Tuesday,positive,Yes
6633,Facebook,image,1/7/2023 10:30,1108,150,631,Saturday,negative,No
6634,Facebook,carousel,10/3/2023 19:00,429,323,463,Tuesday,negative,Yes
6635,Facebook,text,6/12/2023 9:30,2964,138,954,Monday,negative,Yes
6636,Instagram,text,10/28/2023 19:30,915,2,192,Saturday,neutral,Yes
6637,Facebook,image,1/7/2023 10:30,697,153,695,Saturday,negative,No
6638,Twitter,text,2/14/2023 18:00,1178,4,250,Tuesday,positive,Yes
6639,Twitter,video,9/27/2023 19:00,242,130,216,Wednesday,positive,Yes
6640,Instagram,poll,2/21/2023 16:15,5499,422,732,Tuesday,negative,Yes
6641,Instagram,carousel,5/19/2023 4:30,5139,367,1019,Friday,positive,No
6642,Instagram,image,6/6/2023 19:30,1326,203,820,Tuesday,negative,No
6643,Twitter,image,10/14/2023 18:45,412,107,454,Saturday,neutral,Yes
6644,Facebook,carousel,9/15/2023 0:45,4915,372,413,Friday,negative,No
6645,Instagram,text,7/27/2023 19:15,2546,80,115,Thursday,neutral,Yes
6646,Facebook,carousel,10/3/2023 19:00,1059,238,278,Tuesday,negative,Yes
6647,Facebook,image,2/2/2023 16:00,1080,97,70,Thursday,positive,No
6648,Facebook,text,7/18/2023 22:00,3217,68,743,Tuesday,positive,No
6649,Facebook,video,1/1/2023 6:00,4528,427,975,Sunday,neutral,No
6650,Twitter,image,11/16/2023 0:45,1094,32,270,Thursday,negative,No
6651,Twitter,text,11/20/2023 2:00,1291,130,326,Monday,positive,Yes
6652,Facebook,carousel,9/15/2023 0:45,2836,431,556,Friday,negative,No
6653,Twitter,video,12/1/2023 10:00,1771,93,109,Friday,positive,Yes
6654,Twitter,carousel,3/31/2023 16:00,2646,148,101,Friday,positive,Yes
6655,Facebook,carousel,11/11/2023 15:45,106,53,504,Saturday,negative,Yes
6656,Facebook,carousel,11/11/2023 15:45,646,46,289,Saturday,negative,Yes
6657,Instagram,carousel,5/19/2023 4:30,3597,257,1022,Friday,positive,Yes
6658,Instagram,video,7/13/2023 9:15,5566,145,422,Thursday,neutral,Yes
6659,Twitter,text,11/25/2023 7:30,2462,125,159,Saturday,positive,Yes
6660,Facebook,video,2/23/2023 17:15,2618,231,332,Thursday,positive,Yes
6661,Twitter,image,7/14/2023 15:00,1683,82,252,Friday,positive,Yes
6662,Twitter,video,11/12/2023 17:30,1857,67,39,Sunday,positive,Yes
6663,Twitter,text,11/25/2023 7:30,2444,83,19,Saturday,positive,Yes
6664,Twitter,carousel,3/31/2023 16:00,2391,145,166,Friday,positive,No
6665,Instagram,video,12/6/2023 4:00,5351,121,906,Wednesday,negative,No
6666,Facebook,carousel,5/5/2023 16:45,1611,321,621,Friday,neutral,No
6667,Facebook,carousel,5/5/2023 16:45,1401,265,581,Friday,neutral,Yes
6668,Instagram,video,11/23/2023 2:00,3901,325,902,Thursday,negative,No
6669,Instagram,poll,3/19/2023 4:00,3154,115,312,Sunday,negative,Yes
6670,Facebook,carousel,10/5/2023 6:30,2529,94,448,Thursday,negative,Yes
6671,Twitter,text,10/2/2023 12:15,948,69,378,Monday,positive,Yes
6672,Twitter,carousel,3/31/2023 16:00,2612,138,49,Friday,positive,No
6673,Twitter,carousel,7/5/2023 18:15,3135,57,13,Wednesday,positive,Yes
6674,Facebook,poll,3/1/2023 8:00,2525,511,361,Wednesday,neutral,Yes
6675,Facebook,video,5/2/2023 6:15,309,231,104,Tuesday,neutral,Yes
6676,Facebook,image,2/2/2023 16:00,275,82,38,Thursday,positive,No
6677,Instagram,image,3/13/2023 23:15,2687,235,197,Monday,negative,Yes
6678,Instagram,video,12/6/2023 4:00,6030,158,746,Wednesday,negative,Yes
6679,Facebook,video,1/1/2023 6:00,5361,476,1057,Sunday,neutral,Yes
6680,Twitter,text,2/14/2023 18:00,1682,56,285,Tuesday,positive,Yes
6681,Twitter,video,6/15/2023 3:15,118,47,34,Thursday,positive,No
6682,Instagram,carousel,12/13/2023 4:45,4717,278,812,Wednesday,positive,Yes
6683,Instagram,poll,3/7/2023 19:15,2965,129,628,Tuesday,positive,No
6684,Twitter,carousel,10/2/2023 23:30,975,30,425,Monday,neutral,Yes
6685,Instagram,poll,1/19/2023 7:15,3655,35,253,Thursday,positive,No
6686,Twitter,text,12/8/2023 2:15,743,30,40,Friday,negative,Yes
6687,Facebook,carousel,10/5/2023 6:30,1465,28,547,Thursday,negative,Yes
6688,Instagram,video,11/23/2023 2:00,5245,337,856,Thursday,negative,Yes
6689,Instagram,text,10/6/2023 10:00,2912,145,209,Friday,positive,Yes
6690,Twitter,text,12/8/2023 2:15,1845,19,161,Friday,negative,Yes
6691,Twitter,poll,5/2/2023 0:30,2280,180,257,Tuesday,positive,No
6692,Twitter,text,8/5/2023 8:45,382,193,32,Saturday,positive,Yes
6693,Twitter,carousel,3/31/2023 16:00,1724,88,10,Friday,positive,No
6694,Twitter,text,11/20/2023 2:00,2250,119,230,Monday,positive,No
6695,Instagram,carousel,4/19/2023 19:45,379,445,707,Wednesday,neutral,Yes
6696,Instagram,carousel,5/5/2023 20:00,731,203,44,Friday,neutral,No
6697,Instagram,text,5/16/2023 22:15,2411,414,491,Tuesday,positive,No
6698,Instagram,video,11/23/2023 2:00,3088,243,829,Thursday,negative,Yes
6699,Facebook,video,2/23/2023 17:15,2103,323,515,Thursday,positive,No
6700,Instagram,image,9/20/2023 6:00,3268,357,340,Wednesday,positive,Yes
6701,Instagram,poll,12/29/2023 12:15,4085,499,256,Friday,positive,Yes
6702,Facebook,carousel,5/5/2023 16:45,716,202,558,Friday,neutral,No
6703,Twitter,video,12/24/2023 7:45,674,103,54,Sunday,neutral,Yes
6704,Twitter,image,7/14/2023 15:00,1086,146,432,Friday,positive,Yes
6705,Facebook,poll,8/8/2023 17:45,4367,78,1039,Tuesday,negative,Yes
6706,Instagram,image,2/26/2023 11:45,1237,47,1012,Sunday,positive,No
6707,Twitter,text,12/8/2023 2:15,1457,48,30,Friday,negative,No
6708,Instagram,video,12/31/2023 22:30,3002,146,962,Sunday,negative,Yes
6709,Instagram,video,12/28/2023 16:45,1040,548,703,Thursday,negative,No
6710,Twitter,poll,5/17/2023 0:15,1608,135,415,Wednesday,positive,No
6711,Twitter,video,6/15/2023 3:15,197,53,61,Thursday,positive,Yes
6712,Facebook,carousel,10/5/2023 6:30,2666,85,378,Thursday,negative,Yes
6713,Twitter,video,6/15/2023 3:15,977,39,8,Thursday,positive,No
6714,Twitter,carousel,3/31/2023 16:00,2627,115,52,Friday,positive,No
6715,Twitter,text,2/14/2023 18:00,2116,180,382,Tuesday,positive,No
6716,Facebook,video,5/11/2023 0:30,3940,115,77,Thursday,neutral,Yes
6717,Instagram,text,5/16/2023 22:15,1293,390,519,Tuesday,positive,Yes
6718,Twitter,video,11/12/2023 17:30,736,18,87,Sunday,positive,Yes
6719,Facebook,text,5/3/2023 12:30,3076,297,20,Wednesday,positive,Yes
6720,Facebook,text,6/25/2023 15:15,814,346,358,Sunday,positive,Yes
6721,Facebook,carousel,11/11/2023 15:45,520,66,303,Saturday,negative,No
6722,Twitter,carousel,5/3/2023 8:00,2553,174,305,Wednesday,positive,Yes
6723,Instagram,image,1/21/2023 1:00,3685,322,998,Saturday,negative,No
6724,Instagram,video,7/13/2023 9:15,4526,149,549,Thursday,neutral,Yes
6725,Twitter,image,11/16/2023 0:45,1840,72,117,Thursday,negative,Yes
